state,town,college1990,male1990,black1990,hisp1990,income1990,logincome1990,subrf2000,gopvoteshare1992,gopvoteshare1996,gopvoteshare2000
Pa,West York,0.092499159,0.451552659,0.003927911,0.01732902,2.630399942,0.967135904,0,NA,0.422861711,0.486196319
Pa,Windsor,0.095326811,0.497448444,0.00162767,0.0034588,2.009645939,0.697958557,0,NA,0.597292724,0.655590717
Pa,Winterstown,0.070621468,0.472696245,0,0,3.140599966,1.144413854,0,NA,0.641975309,0.68115942
Pa,Wrightsville,0.055122826,0.507737339,0.010815307,0.005407654,2.696700096,0.992028839,0,NA,0.558461538,0.603197674
Pa,Yoe,0.110378914,0.511087656,0.009424084,0.010471204,2.803099871,1.030725901,0,NA,0.54,0.684587814
Pa,York,0.130805105,0.477131158,0.165310919,0.0544107,2.131775379,0.756955144,0,NA,0.460449478,0.508756567
Pa,York Haven,0.034013607,0.51241833,0,0.016883116,2.793699741,1.02736679,NA,NA,0.560283688,0.675675676
Pa,Yorkana,0.08588957,0.525547445,0,0.007246377,3.375,1.216395324,0,NA,0.694117647,0.76
Ri,Barrington,0.464030445,0.48558268,0.003322467,0.00745988,5.305799961,1.668800554,32.26136863,0.492193499,0.466330859,0.457332229
Ri,Bristol,0.1966075,0.491098255,0.003829322,0.017277535,3.416500092,1.228616662,32.26136863,0.359622256,0.295223381,0.341352044
Ri,Warren,0.152905583,0.474132627,0.004947058,0.012671411,3.163699865,1.151742186,32.26136863,0.388721047,0.299186579,0.330816747
Ri,Coventry,0.141683489,0.484637916,0.004253958,0.00997921,3.72300005,1.314529808,0,0.423237301,0.326767404,0.377864853
Ri,East Greenwich,0.441799611,0.483270109,0.007093382,0.009847283,5.089600086,1.627199259,0,0.541809851,0.508465011,0.5065
Ri,Warwick,0.2125552,0.474978626,0.008141617,0.007187885,3.57859993,1.274971643,0,0.39430462,0.310254424,0.347270299
Ri,West Greenwich,0.212999567,0.507731974,0,0,4.124999523,1.417065904,0,0.488313329,0.436992969,0.475862069
Ri,West Warwick,0.148579344,0.480832309,0.007797139,0.010848193,3.162499905,1.151362824,0,0.382027,0.265691518,0.331005312
Ri,Jamestown,0.417174518,0.492098421,0.002170481,0.016969219,4.151800156,1.423542013,0,0.38593482,0.378698225,0.406239628
Ri,Little Compton,0.336305737,0.499251276,0,0.003878282,4.118700027,1.415537586,0,0.457439896,0.455006337,0.48513302
Ri,Middletown,0.32089293,0.501947105,0.032993402,0.03159368,3.742500067,1.319753855,0,0.437935346,0.387177204,0.422118145
Ri,Newport,0.303091973,0.48304373,0.070519589,0.022609526,1.850762248,0.61559758,0,0.388831909,0.346650999,0.362165118
Ri,Tiverton,0.190534353,0.488820583,0,0.015071227,2.469293833,0.903932212,0,0.378506444,0.336742424,0.376106195
Ri,Burrillville,0.170392454,0.500365913,0.00125,0.003645833,4.095699787,1.409937591,0,0.433779419,0.323462415,0.409634124
Ri,Central Falls,0.056537755,0.474910706,0.02771855,0.259671032,1.861700058,0.62149008,0,0.296215881,0.151260504,0.181791134
Ri,Cranston,0.211127967,0.481632918,0.019710295,0.022620279,3.452800035,1.239185506,0,0.401108283,0.303276776,0.329496585
Ri,Cumberland,0.279699832,0.476140708,0.004228512,0.008974802,4.318699837,1.462954393,0,0.431840355,0.332687611,0.375750916
Ri,East Providence,0.159667671,0.466196895,0.044267762,0.017838949,3.100699902,1.131627861,0,0.333048336,0.246347903,0.280143607
Ri,Glocester,0.234198838,0.493768275,0.001404343,0.003240791,4,1.386294361,0,0.460634921,0.392532162,0.448880977
Ri,Johnston,0.13488546,0.47652778,0.002173261,0.007344125,3.259599924,1.181604465,0,0.388608176,0.258697358,0.310247188
Ri,North Providence,0.203561679,0.465160489,0.010914681,0.016940815,3.23210001,1.173132084,0,0.35923764,0.253223916,0.282646955
Ri,North Smithfield,0.207683891,0.479470313,0.000568289,0.00577761,4.144899845,1.421878625,0,0.463049349,0.372960373,0.40998004
Ri,Pawtucket,0.130647689,0.471821487,0.035614487,0.067653827,2.654099941,0.976105592,0,0.308405288,0.208485696,0.229590053
Ri,Providence,0.216311723,0.470795393,0.136589557,0.138674572,2.214699984,0.795116947,0,0.261468619,0.193548387,0.193427159
Ri,Scituate,0.272964269,0.495814621,0.001524855,0.005184507,4.517000198,1.507848101,0,0.531557923,0.453993933,0.500640205
Ri,Smithfield,0.232452452,0.484530389,0.003916568,0.012387285,4.11289978,1.414128322,0,0.426184229,0.357664234,0.407091189
Ri,Woonsocket,0.091219306,0.472798973,0.02705314,0.025907202,2.536299944,0.930706304,0,0.375211268,0.266005152,0.295241496
Ri,Charlestown,0.235011443,0.49644953,0.005195599,0.01146088,3.604000092,1.282044365,42.51801074,0.459775087,0.42,0.449938195
Ri,Exeter,0.236574337,0.50814867,0.008754332,0.005653839,3.817899942,1.339700518,0,0.456121343,0.422594142,0.458037578
Ri,Hopkinton,0.161652625,0.481598318,0.005705394,0.013485477,3.598700047,1.280572682,42.51801074,0.457456542,0.398726115,0.447174447
Ri,Narragansett,0.379103571,0.494747072,0.004468197,0.009987734,3.666199923,1.299155682,0,0.390363483,0.361591975,0.382361111
Ri,New Shoreham,0.375,0.503045082,0.025423728,0.006053269,3.14710021,1.146481461,0,0.31,0.346733668,0.350109409
Ri,North Kingstown,0.307760417,0.48913911,0.011976797,0.007094271,4.041900158,1.396714918,0,0.453015428,0.423720325,0.454583826
Ri,Richmond,0.241174728,0.508129299,0.001684447,0.005801984,4.097499847,1.410376994,NA,0.380681818,0.352147852,0.414212077
Ri,Westerly,0.191666663,0.477486163,0.005833333,0.011666667,3.346899986,1.20803454,42.51801074,0.406059768,0.36934325,0.407105291
Sc,Abbeville,0.122520745,0.472138673,0.364581496,0.004317181,1.63585043,0.49216281,0,NA,0.467814678,0.517182131
Sc,Calhoun Falls,0.040611561,0.449053198,0.438397139,0.005083732,1.13077569,0.122903849,0,NA,0.329896907,0.376889849
Sc,Donalds,0.054258674,0.475162864,0.151342556,0.00081367,2.025372267,0.705753519,0,NA,0.534412955,0.681818182
Sc,Due,0.217821777,0.495035052,0.273198843,0.013256484,1.988322258,0.687291197,0,NA,0.453313253,0.527918782
Sc,Aiken,0.255947202,0.474017471,0.255932003,0.010550712,2.242056608,0.807393573,25.42164028,NA,0.584521812,0.575092327
Sc,Jackson,0.066737287,0.490915567,0.128241569,0.002841918,1.928201318,0.656587609,25.42164028,NA,0.780453258,0.775086505
Sc,New Ellenton,0.088762768,0.460942894,0.379524738,0.007598784,2.279522896,0.823966165,25.42164028,NA,0.499351492,0.546975547
Sc,Perry,0.021582734,0.434456915,0.3670412,0,1.406299949,0.340962105,0,NA,0.443636364,0.608247423
Sc,Salley,0.056509297,0.471534103,0.52570194,0.006047516,0.988784254,-0.011279117,0,NA,0.443708609,0.449541284
Sc,Wagener,0.069172934,0.49156183,0.343654186,0.000919681,1.196465611,0.179371887,0,NA,0.487692308,0.555421687
Sc,Allendale,0.118413083,0.449624866,0.698936164,0.010815603,0.835675418,-0.179514997,0,NA,0.244916821,0.215091067
Sc,Fairfax,0.083162636,0.597706556,0.682909787,0.010258801,1.054341912,0.052916792,0,NA,0.275656325,0.262004175
Sc,Anderson,0.158146739,0.461204767,0.250275016,0.005405303,1.597170949,0.468233907,0,NA,0.49526956,0.576169591
Sc,Belton,0.10378582,0.476350307,0.201478601,0.002957199,1.833248615,0.606089593,0,NA,0.528173795,0.637420105
Sc,Centerville,0.166297123,0.479860246,0.045813907,0.013581999,3.584100008,1.276507399,0,NA,0.618683002,0.691272431
Sc,Honea Path,0.087592624,0.48694396,0.120099321,0.007187664,1.541041017,0.432458173,0,NA,0.476595745,0.572792363
Sc,Iva,0.026940905,0.464245588,0.191739857,0.001681929,1.831713915,0.605252094,0,NA,0.558983666,0.628838451
Sc,Pelzer,0.27692309,0.505747139,0,0.02247191,3.23210001,1.173132084,0,NA,0.459770115,0.597484277
Sc,Pendleton,0.144693434,0.4776299,0.191451073,0.003299588,2.12150836,0.752127326,0,NA,0.387890255,0.477056962
Sc,Starr,0.065699317,0.490932643,0.14795655,0.001551992,1.277162194,0.244640581,0,NA,0.658940397,0.699751861
Sc,West Pelzer,0.03752039,0.472024411,0.014242116,0.002034588,2.170000076,0.774727203,0,NA,0.572425829,0.711764706
Sc,Williamston,0.083850935,0.471620232,0.195304438,0,2.153199911,0.766955066,0,NA,0.506883605,0.589914367
Sc,Olar,0.083235636,0.452036798,0.451923072,0.024358975,1.461069465,0.379168678,0,NA,0.408256881,0.466063348
Sc,Barnwell,0.16977182,0.490655363,0.304926604,0.001492909,1.597161174,0.468227787,0,NA,0.551897754,0.594594595
Sc,Blackville,0.049317148,0.458894581,0.669526875,0.001391466,0.976579189,-0.023699437,0,NA,0.384705882,0.387131952
Sc,Elko,0.031007752,0.460465103,0.646511614,0,2.125,0.753771802,0,NA,0.443223443,0.512658228
Sc,Hilda,0.018018018,0.460869551,0.0259366,0.005763689,2.151799917,0.766304663,0,NA,0.762589928,0.843010753
Sc,Snelling,0.103896104,0.547619045,0,0,3.4375,1.234744463,0,NA,0.510204082,0.535655058
Sc,Williston,0.117884807,0.473503232,0.413535357,0.004040404,1.978828669,0.682505088,0,NA,0.484947644,0.508706468
Sc,Beaufort,0.246870309,0.453007519,0.274419069,0.0227226,2.646800041,0.973351379,57.53346682,NA,0.457004161,0.47164592
Sc,Bluffton,0.226146981,0.494029433,0.218289495,0.011981821,2.629565001,0.966818433,0,NA,0.647262647,0.654552879
Sc,Port Royal,0.160756499,0.475711882,0.32825169,0.036003891,2.414200068,0.881367997,57.53346682,NA,0.435365854,0.471365639
Sc,Bonneau,0.059259258,0.49508813,0.330641896,0,2.396577835,0.874041818,0,NA,0.549311927,0.617097061
Sc,Cross,0.075029306,0.523623466,0.616890013,0.007404795,2.02519989,0.705668407,0,NA,0.212953876,0.244255319
Sc,Goose Creek,0.141373113,0.510975242,0.123989537,0.030868601,3.000699997,1.098845594,0,NA,0.633018868,0.62275242
Sc,Hanahan,0.157227173,0.518594444,0.090257026,0.027047221,2.843499899,1.045035652,0,NA,0.781747223,0.761620358
Sc,Moncks Corner,0.127365515,0.483665198,0.323955387,0.008972058,2.112005949,0.747638183,0,NA,0.556607208,0.575045208
Sc,Saint Stephen,0.071922883,0.475485921,0.717893243,0.01067821,0.986558378,-0.013532779,0,NA,0.268525896,0.290770298
Sc,Saint Matthews,0.125417128,0.455263168,0.580662131,0.001576458,1.464083195,0.381229241,0,NA,0.566459627,0.583705357
Sc,Charleston,0.294364035,0.47247991,0.414865285,0.006243419,1.160852909,0.149155001,NA,NA,0.357430775,0.34681155
Sc,Folly Beach,0.331866205,0.482091695,0,0.005698006,2.841300011,1.044261698,0,NA,0.595530726,0.632506005
Sc,Isle Palms,0.427144974,0.521998942,0,0.002978608,4.770199776,1.562388186,0,NA,0.708370837,0.708439898
Sc,James Island,0.22337921,0.484948874,0.195159286,0.005739979,3.46329999,1.242221889,0,NA,0.609893198,0.604964656
Sc,Ladson,0.032444958,0.513157904,0.202162519,0.012778506,2.721299887,1.001109666,5.000000075,NA,0.528344671,0.513986014
Sc,Mcclellanville,0.106437452,0.492273241,0.704819262,0.003792949,1.684607029,0.521532319,6.886956841,NA,0.290254237,0.25
Sc,Mount Pleasant,0.378778845,0.485593021,0.17808181,0.010641239,1.998569489,0.692431669,NA,NA,0.69778507,0.700710754
Sc,Wadmalaw Island,0.169968054,0.455040872,0.657318473,0.034575488,2.643399954,0.97206595,0,NA,0.325819672,0.354071363
Sc,Blacksburg,0.073544644,0.48914209,0.10613554,0.003609143,1.803645253,0.589809758,0,NA,0.507311586,0.622222222
Sc,Gaffney,0.106986247,0.466301501,0.277477622,0.001739323,1.705562115,0.533894742,0,NA,0.440747029,0.471704078
Sc,Chester,0.102987759,0.468520612,0.448261142,0.007254107,1.191709638,0.175388946,0,NA,0.339463602,0.413235294
Sc,Fort Lawn,0.083532222,0.477303982,0.458046764,0,2.947899818,1.081092991,0,NA,0.425742574,0.56
Sc,Great Falls,0.055625789,0.48351866,0.310166806,0,1.38389945,0.324905203,0,NA,0.37,0.46969697
Sc,Richburg,0.107210629,0.495012462,0.365109026,0.000623053,1.654478908,0.5034861,0,NA,0.396226415,0.505319149
Sc,Cheraw,0.105553515,0.471790552,0.426254481,0.005330084,1.471865058,0.386530344,0,NA,0.407051282,0.477626782
Sc,Jefferson,0.066829272,0.471497864,0.287143737,0,1.617254853,0.480730177,0,NA,0.374100719,0.51026393
Sc,Mcbee,0.055084746,0.426844507,0.347771764,0.000832986,1.669397712,0.51246291,0,NA,0.451492537,0.548523207
Sc,Pageland,0.073250487,0.474800706,0.336590379,0,1.5376544,0.430258138,0,NA,0.441515651,0.538625089
Sc,Ruby,0.226244345,0.440251559,0.021212121,0.036363635,1.880667329,0.631626676,0,NA,0.420091324,0.454212454
Sc,Manning,0.129420906,0.479625821,0.549273551,0.0039482,1.104159474,0.099084389,0,NA,0.432271762,0.481527094
Sc,Summerton,0.080442436,0.465514541,0.733011961,0.010573783,0.749985576,-0.287701305,0,NA,0.296165192,0.337171053
Sc,Turbeville,0.081643544,0.483530551,0.277742356,0.002869898,1.131249785,0.123323026,0,NA,0.605660377,0.671280277
Sc,Cottageville,0.08275862,0.489187896,0.338690341,0.00167906,2.136678934,0.759252724,0,NA,0.535087719,0.611740474
Sc,Edisto Beach,0.340000004,0.459064335,0,0,3.359400034,1.211762397,0,NA,0.728187919,0.768229167
Sc,Walterboro,0.117243133,0.47811535,0.424947917,0.00515625,0.818695486,-0.200043077,0,NA,0.529030266,0.514777692
Sc,Darlington,0.125915468,0.470986009,0.428794324,0.00438578,1.622307181,0.483849322,0,NA,0.425006302,0.439368966
Sc,Hartsville,0.144767448,0.466041207,0.329316139,0.002001922,1.290542483,0.25506266,0,NA,0.484929078,0.551243406
Sc,Lamar,0.070009932,0.456919849,0.524767339,0,1.53067112,0.42570628,0,NA,0.441084463,0.493127148
Sc,Society Hill,0.072588831,0.484136671,0.683022261,0.013245033,1.070426464,0.068057134,0,NA,0.234741784,0.255230126
Sc,Lake View,0.072427392,0.471212476,0.399009228,0.002702094,1.623546004,0.484612649,0,NA,0.486583184,0.528189911
Sc,Latta,0.109862037,0.461849272,0.411901802,0.000466128,1.463285565,0.380684295,0,NA,0.425483504,0.440841367
Sc,Harleyville,0.062947959,0.485619247,0.486988842,0.001173939,2.126219511,0.754345525,0,NA,0.508038585,0.566153846
Sc,Reevesville,0.069767445,0.469611019,0.542949736,0,1.732458234,0.549541344,0,NA,0.396303901,0.467652495
Sc,Ridgeville,0.045667812,0.602706015,0.538508415,0.014427962,1.435469389,0.361491896,0,NA,0.41740413,0.455844156
Sc,Saint George,0.095037304,0.459959358,0.540004015,0.014638059,1.227571368,0.20503772,0,NA,0.414874552,0.470078057
Sc,Edgefield,0.106126636,0.476480544,0.446531296,0,1.405754089,0.340573877,0,NA,0.484527687,0.53744856
Sc,Johnston,0.121649481,0.482231319,0.548998475,0,1.379911661,0.322019483,0,NA,0.415574402,0.435709037
Sc,Ridgeway,0.074100465,0.476266176,0.595503092,0,1.074233055,0.07160697,0,NA,0.251740139,0.31614786
Sc,Winnsboro,0.109582312,0.488074899,0.588134825,0.001485002,1.02165401,0.021422892,0,NA,0.408391608,0.411922304
Sc,Florence,0.203982204,0.467410117,0.370898813,0.003331531,1.329035521,0.284453507,0,NA,0.488804394,0.497482694
Sc,Johnsonville,0.069877505,0.481754214,0.295829922,0.000981194,1.700671434,0.531023134,0,NA,0.6,0.695974576
Sc,Lake,0.144315213,0.459108055,0.665594876,0,1.474099994,0.38804763,0,NA,0.37696737,0.4067071
Sc,Olanta,0.078078076,0.466735691,0.324728966,0.002839442,1.670669317,0.513224335,0,NA,0.591448931,0.627787307
Sc,Pamplico,0.080872603,0.487027138,0.351876885,0.001726727,2.243780613,0.808162217,0,NA,0.461448598,0.522044088
Sc,Quinby,0.273322433,0.473325759,0.370034039,0,3.798099995,1.33450094,0,NA,0.450881612,0.430875576
Sc,Scranton,0.060903732,0.488713324,0.38015607,0.0122631,1.944399953,0.664953422,0,NA,0.664495114,0.607058824
Sc,Timmonsville,0.09465792,0.455833346,0.605555534,0,1.208372712,0.189274588,0,NA,0.373275862,0.38774003
Sc,Andrews,0.049361907,0.487366587,0.439989209,0.000810045,1.365368009,0.311423996,0,NA,0.336700337,0.408830744
Sc,Georgetown,0.142387733,0.467718869,0.443091512,0.002904015,1.590320706,0.463935698,0,NA,0.37272375,0.486213235
Sc,Fountain Inn,0.123456791,0.465339452,0.195385933,0.007262888,1.894411087,0.638908018,0,NA,0.580838323,0.594679186
Sc,Greenville,0.276269197,0.472301632,0.259533376,0.008879135,1.816817403,0.597086291,0,NA,0.550251795,0.588682834
Sc,Mauldin,0.284139782,0.482868731,0.142323375,0.016049592,4.152400017,1.423686484,0,NA,0.625878537,0.664960447
Sc,Simpsonville,0.254224569,0.491773218,0.087102644,0.007935396,2.768580198,1.018334625,0,NA,0.673160803,0.719558122
Sc,Travelers Rest,0.11417105,0.492636621,0.076977462,0.005214317,1.503721237,0.407942861,0,NA,0.65470297,0.676612127
Sc,View,0.01308615,0.482550323,0.164228722,0.026595745,1.621199965,0.483166594,0,NA,0.388059701,0.452012384
Sc,Greenwood,0.185027808,0.465571314,0.31137234,0.003420615,1.647906661,0.499505792,47.59693444,NA,0.450050659,0.481681541
Sc,Hodges,0.200000003,0.53435117,0.152671754,0,2.5625,0.940983344,0,NA,0.592050209,0.659695817
Sc,Ware Shoals,0.047791455,0.461383134,0.148409888,0,1.789899945,0.582159722,0,NA,0.369369369,0.477588872
Sc,Brunson,0.04978038,0.506003439,0.360992312,0.002566296,1.595579982,0.467237295,0,NA,0.367924528,0.430232558
Sc,Estill,0.085306279,0.471994817,0.593494177,0,0.90240401,-0.102692954,0,NA,0.253001715,0.245179063
Sc,Hampton,0.103343464,0.445638031,0.336588532,0,2.16989994,0.774681056,0,NA,0.331417625,0.401680672
Sc,Varnville,0.124679759,0.461032391,0.524925232,0.014955134,1.995700002,0.690994867,0,NA,0.314253648,0.361788618
Sc,Atlantic Beach,0.110701106,0.458874464,0.870129883,0,1.069399953,0.067097699,0,NA,0.036697248,0.028571429
Sc,Aynor,0.068505965,0.486000597,0.114500441,0,1.9963305,0.691310745,0,NA,0.582116788,0.685496183
Sc,Little River,0.15334025,0.472374678,0.267055809,0.004013134,1.727100372,0.546443917,0,NA,0.605671843,0.604979253
Sc,Socastee,0.138304651,0.502206028,0.073602132,0.013693419,2.365429878,0.860959772,0,NA,0.567842942,0.616392444
Sc,Hardeeville,0.025955806,0.468674213,0.55178678,0.009691096,1.352748394,0.30213837,0,NA,0.366631243,0.435196195
Sc,Ridgeland,0.058639564,0.477698982,0.559836447,0.002201604,1.015402079,0.015284671,0,NA,0.547818792,0.619860357
Sc,Bethune,0.05319149,0.466044128,0.418081492,0,2.255352497,0.813306279,0,NA,0.456790123,0.573717949
Sc,Camden,0.172012538,0.473492861,0.335446149,0.000982704,2.041089773,0.713483868,0,NA,0.51953125,0.553977273
Sc,Lugoff,0.083333336,0.47175765,0.118702769,0.00220403,2.994100094,1.096643717,0,NA,0.653922542,0.689680499
Sc,Elgin,0.080740742,0.509366632,0.094558433,0,3.204999924,1.164712067,0,NA,0.481045752,0.601626016
Sc,Heath Springs,0.061420344,0.49216494,0.357216179,0.00431123,2.119289398,0.751080843,0,NA,0.342298289,0.524613221
Sc,Kershaw,0.081167236,0.477752894,0.196996331,0.001757469,1.738538861,0.553045026,0,NA,0.597364568,0.635300668
Sc,Lancaster,0.124674246,0.467933238,0.305113643,0.003819483,1.928715467,0.65685422,0,NA,0.324675325,0.398682043
Sc,Clinton,0.161687911,0.466604412,0.305448681,0.004157875,1.617388129,0.480812582,0,NA,0.574883326,0.61569096
Sc,Cross Hill,0.093338817,0.488733917,0.437232912,0.004273504,2.130273819,0.756250525,0,NA,0.402654867,0.509401709
Sc,Gray,0.075711474,0.495737851,0.190355048,0.003650039,2.615604639,0.96149529,0,NA,0.407484407,0.51242236
Sc,Joanna,0.062276673,0.468123198,0.141117483,0,1.540323615,0.431992534,0,NA,0.573899371,0.712313003
Sc,Bishopville,0.092760183,0.45857498,0.612261832,0.004246064,1.350438476,0.300429336,0,NA,0.342384106,0.33031947
Sc,Lynchburg,0.056034483,0.458969474,0.841125965,0,1.139984131,0.131014342,0,NA,0.192982456,0.208154506
Sc,Cayce,0.165044665,0.466809988,0.19387117,0.007057982,2.706500053,0.995656307,0,NA,0.57639703,0.591687042
Sc,Chapin,0.310705543,0.497563213,0.053696379,0.001216915,4.272790432,1.452267111,0,NA,0.685494223,0.723908918
Sc,Gaston,0.033870969,0.49900794,0.001984127,0,2.234712601,0.80411263,0,NA,0.68043088,0.730324074
Sc,Gilbert,0.12304388,0.50706315,0.056075688,0.009362374,3.041873455,1.112473594,0,NA,0.699312715,0.813679245
Sc,Irmo,0.452769697,0.494309455,0.058076002,0.004051814,4.043089867,1.397009218,0,NA,0.707240949,0.721506442
Sc,Lexington,0.222608179,0.497456759,0.060428631,0.004316331,3.386269569,1.219728893,0,NA,0.687676768,0.732056194
Sc,Pelion,0.06804309,0.498393655,0.056445625,0.01188329,2.632546663,0.967951691,0,NA,0.610583446,0.744228994
Sc,Springdale,0.172862455,0.495970249,0.05177696,0.011642157,3.68840003,1.305192768,0,NA,0.723525231,0.753239105
Sc,Summit,0.203592807,0.530909061,0,0,3.5625,1.270462546,0,NA,0.590214067,0.750542299
Sc,Swansea,0.070755854,0.491568059,0.202154338,0.002508485,1.376957417,0.319876294,0,NA,0.461621622,0.534786253
Sc,Marion,0.105080239,0.453373849,0.548011661,0.002788555,1.293670535,0.257483554,0,NA,0.414021529,0.423864439
Sc,Mullins,0.07888601,0.446185023,0.51957351,0.001400887,1.176591158,0.162621408,0,NA,0.383841661,0.427206946
Sc,Nichols,0.145502642,0.456880748,0.41834861,0,1.992599964,0.689440301,0,NA,0.413098237,0.47761194
Sc,Bennettsville,0.109038442,0.463272184,0.562029004,0.003609651,1.146347165,0.136580509,29.95946705,NA,0.2920748,0.310929853
Sc,Clio,0.056363635,0.460842311,0.589699268,0.006913239,1.622285724,0.483836095,29.95946705,NA,0.282186949,0.32137031
Sc,Mccoll,0.053594351,0.465314001,0.28463769,0,1.114861488,0.108730171,29.95946705,NA,0.337078652,0.41903172
Sc,Tatum,0.414634138,0.46938777,0,0,1.946400046,0.665981536,29.95946705,NA,0.345588235,0.425675676
Sc,Wallace,0.020309478,0.486756921,0.394938201,0,1.860800028,0.621006518,0,NA,0.221837088,0.345185185
Sc,Mccormick,0.063931808,0.567251444,0.602575123,0.001888412,1.596193433,0.46762169,0,NA,0.289667897,0.367633302
Sc,Parksville,0.092765957,0.470299721,0.492643058,0,1.717810512,0.541050522,0,NA,0.512605042,0.67826087
Sc,Plum,0.174603179,0.439252347,0.140186921,0,2.375,0.864997437,0,NA,0.269736842,0.32769556
Sc,Newberry,0.141455129,0.468473196,0.407916188,0.002561118,1.31286025,0.272208154,0,NA,0.493842887,0.565831435
Sc,Whitmire,0.073046021,0.473218799,0.237399191,0.002520161,1.324190855,0.280801597,0,NA,0.472527473,0.63253012
Sc,Salem,0.238019168,0.51306802,0,0.003759399,1.798475385,0.586939297,0,NA,0.56626506,0.676855895
Sc,Seneca,0.183201805,0.482907116,0.191813543,0.001805054,1.714082003,0.538877662,0,NA,0.542681295,0.610092781
Sc,Walhalla,0.099095352,0.496005505,0.028137501,0.017899519,1.480590224,0.392440808,0,NA,0.57307515,0.680301399
Sc,West Union,0.03846154,0.483146071,0.059925094,0,2.5,0.916290732,0,NA,0.59751773,0.717522659
Sc,Branchville,0.071644045,0.46940726,0.480897814,0.00191022,0.993351281,-0.006670921,0,NA,0.47080292,0.523861171
Sc,Cordova,0.224999994,0.548872173,0.045112781,0,3.125,1.139434283,0,NA,0.515599343,0.535128037
Sc,Elloree,0.101415999,0.473040968,0.618147016,0.002154656,1.308264256,0.268701263,0,NA,0.351445087,0.450584485
Sc,Eutawville,0.069575027,0.477664024,0.643355012,0.001394052,1.791570544,0.583092634,0,NA,0.259956553,0.300249688
Sc,Orangeburg,0.196898282,0.458338171,0.487589896,0.002377639,1.229168415,0.206337855,0,NA,0.447503374,0.437237909
Sc,Santee,0.111445785,0.480798781,0.798771143,0,1.528100014,0.424025143,0,NA,0.384050367,0.382
Sc,Vance,0.122735046,0.456088245,0.716977119,0.00211685,0.970606327,-0.029834323,0,NA,0.151785714,0.183833116
Sc,Central,0.291693091,0.472917438,0.182495341,0.002979516,2.216799974,0.796064703,0,NA,0.567266495,0.654255319
Sc,Clemson,0.548712194,0.531631529,0.106054239,0.007830566,1.494048953,0.401489853,0,NA,0.587058824,0.632780083
Sc,Easley,0.134405375,0.48052609,0.080385663,0.00620877,1.365434051,0.311472364,0,NA,0.656967841,0.723577236
Sc,Liberty,0.092659228,0.493662208,0.058776896,0.00826727,1.885830879,0.634368509,0,NA,0.68956743,0.754896142
Sc,Mile,0.106072716,0.504172564,0.004102564,0.001794872,2.534857512,0.930137427,0,NA,0.690866511,0.782495667
Sc,Norris,0.07253886,0.484162897,0.113122173,0,1.415825486,0.347712743,0,NA,0.547826087,0.633440514
Sc,Pickens,0.061799586,0.485801935,0.053526942,0.003416613,2.01452136,0.700381629,0,NA,0.670772146,0.74610245
Sc,Blythewood,0.14786084,0.480536729,0.428634614,0,2.883943081,1.059158483,0,NA,0.635009311,0.66767524
Sc,Dentsville,0.253231257,0.466931343,0.462222219,0.010566038,1.822705269,0.600321809,0,NA,0.128559805,0.124153499
Sc,Eastover,0.057724956,0.448275864,0.929254293,0.001912046,1.535699964,0.428986279,0,NA,0.154574132,0.189285714
Sc,Forest Acres,0.451396435,0.446158111,0.083459996,0.011607019,3.651599884,1.295165396,0,NA,0.654334421,0.642358079
Sc,Hopkins,0.065047018,0.468731642,0.849656999,0.006714348,2.241600037,0.807189913,0,NA,0.10530483,0.124579125
Sc,Saluda,0.083228514,0.474645823,0.4447532,0.000529311,1.324718356,0.281199875,0,NA,0.420773313,0.453030303
Sc,Campobello,0.100719422,0.466804981,0.084536083,0.006185567,2.263900042,0.817089008,0,NA,0.674509804,0.753814852
Sc,Chesnee,0.069603525,0.49480781,0.149079636,0.008018954,1.964890957,0.675436751,0,NA,0.471218206,0.545547595
Sc,Cowpens,0.076362371,0.476531804,0.149919152,0.013398013,1.274544477,0.242588842,0,NA,0.516621743,0.623691099
Sc,Duncan,0.044327572,0.476301104,0.201018989,0.006021306,2.308500051,0.836597985,0,NA,0.499493414,0.615773509
Sc,Enoree,0.064282484,0.486706942,0.136582434,0.004211793,2.510999918,0.920681048,0,NA,0.505938242,0.646302251
Sc,Inman,0.134689629,0.478042662,0.189223051,0.002024292,2.571227789,0.944383524,0,NA,0.489393939,0.603795285
Sc,Landrum,0.100568324,0.492058247,0.084874503,0.004458388,1.770110011,0.571041698,0,NA,0.635779817,0.687544484
Sc,Lyman,0.131563425,0.48625508,0.034452297,0.019876326,2.884599924,1.059386216,0,NA,0.626373626,0.732383808
Sc,Pacolet,0.110912979,0.473218441,0.202875033,0.004869001,1.784778476,0.579294304,0,NA,0.498470948,0.575757576
Sc,Spartanburg,0.212562308,0.467307627,0.279212922,0.008231406,1.734121323,0.550500843,0,NA,0.657069409,0.658942065
Sc,Wellford,0.071748883,0.480251014,0.193305135,0.005609711,1.632303119,0.489991974,0,NA,0.316109422,0.405561993
Sc,Woodruff,0.088579565,0.476051658,0.186044097,0.00249584,1.719440222,0.541998785,0,NA,0.495320856,0.576313181
Sc,Mayesville,0.124010555,0.384393066,0.813583791,0,1.526299953,0.422846475,0,NA,0.230769231,0.209459459
Sc,Pinewood,0.070866145,0.422885567,0.629324555,0.006589786,1.20747447,0.188530964,0,NA,0.397504456,0.478658537
