"","voter.id","treatment","victim.status","ge2000","ge2002","fam.members","age","party","sex","pct.white","median.income"
"11252",11061,0,3,"N",0,2,59,"D","M",0.006689,74167
"11253",11062,0,3,"Y",0,3,68,"N","F",0.888256,134397
"11254",11063,1,3,"Y",1,1,68,"N","F",0.877657,64865
"11255",11064,1,3,"Y",1,2,70,"N","F",0.877657,64865
"11256",11065,0,3,"N",0,1,75,"D","M",0.009284,54524
"11257",11066,0,3,"Y",1,2,65,"D","M",0.843203,49911
"11258",11067,0,3,"Y",1,2,59,"D","M",0.843203,49911
"11259",11068,0,3,"Y",1,1,80,"D","F",0.826816,77019
"11260",11069,0,3,"Y",1,1,81,"N","F",0.935738,102607
"11261",11070,0,3,"N",0,1,65,"D","F",0.169231,18476
"11262",11071,1,3,"Y",1,2,73,"N","F",0.970819,171503
"11263",11072,1,3,"Y",0,2,74,"N","M",0.970819,171503
"11264",11073,0,3,"Y",1,1,73,"D","M",0.925551,29511
"11265",11074,0,3,"N",0,1,79,"N","M",0.41303,26250
"11266",11075,0,3,"Y",0,1,91,"D","F",0.800789,56296
"11267",11076,0,3,"Y",1,2,66,"D","F",0.800789,56296
"11268",11077,0,3,"Y",1,1,87,"D","F",0.771182,34453
"11269",11078,1,3,"N",0,1,80,"N","F",0.798724,77723
"11270",11079,0,3,"Y",1,3,69,"N","M",0.889175,84585
"11271",11080,0,3,"Y",0,2,62,"D","F",0.109967,54233
"11272",11081,0,3,"Y",1,2,68,"D","M",0.109967,54233
"11273",11082,0,3,"N",0,1,66,"D","F",0.983385,89093
"11274",11083,0,3,"Y",1,2,65,"D","F",0.91073,62393
"11275",11084,0,3,"Y",1,2,66,"D","M",0.91073,62393
"11276",11085,0,3,"Y",0,3,66,"D","F",0.899595,194479
"11277",11086,0,3,"Y",1,4,66,"D","F",0.676166,57109
"11278",11087,0,3,"N",1,3,70,"N","F",0,31691
"11279",11088,0,3,"Y",1,1,81,"N","F",0.692521,77106
"11280",11089,0,3,"Y",1,3,79,"N","M",0.910112,163145
"11281",11090,0,3,"Y",1,3,68,"N","F",0.910112,163145
"11282",11091,1,3,"N",0,1,71,"D","F",0.804835,73250
"11283",11092,0,3,"Y",1,2,66,"N","F",0.167331,99028
"11284",11093,0,2,"Y",1,1,76,"N","F",0.167331,99028
"11285",11094,0,2,"Y",1,2,62,"N","F",0.937984,71528
"11286",11095,0,3,"Y",1,5,73,"N","M",0.739112,72030
"11287",11096,1,3,"Y",1,2,74,"D","F",0.099883,37443
"11288",11097,1,3,"Y",1,2,74,"D","M",0.099883,37443
"11289",11098,0,3,"Y",1,1,73,"D","F",0.943726,51818
"11290",11099,0,3,"Y",0,4,66,"N","F",0.913005,77570
"11291",11099,0,3,"Y",0,4,66,"N","F",0.913005,77570
"11292",11100,1,3,"Y",1,4,67,"N","F",0.956063,101467
"11293",11101,0,3,"Y",0,4,61,"N","F",0.798598,56875
"11294",11102,0,3,"Y",1,4,68,"N","M",0.798598,56875
"11295",11103,0,3,"N",1,2,77,"D","F",0.897936,76094
"11296",11104,0,3,"Y",0,2,66,"N","F",0.607686,59107
"11297",11105,0,3,"N",0,2,71,"N","M",0.983385,89093
"11298",11106,0,3,"N",0,2,84,"D","M",0.068359,24500
"11299",11107,1,3,"Y",1,2,73,"D","F",0.91073,62393
"11300",11108,1,3,"Y",1,2,72,"N","M",0.91073,62393
"11301",11109,1,3,"N",0,2,87,"D","F",0.448887,38305
"11302",11110,0,3,"Y",1,3,60,"N","F",0.949825,59844
"11303",11111,0,3,"Y",1,2,76,"D","F",0.908924,68750
"11304",11112,1,3,"Y",1,4,63,"N","M",0.866219,79628
"11305",11113,0,3,"N",1,3,72,"D","F",0.159722,29808
"11306",11114,0,3,"Y",1,1,65,"N","F",0.92507,149295
"11307",11115,0,3,"N",0,2,76,"N","F",0.934625,96920
"11308",11116,0,3,"N",0,2,78,"N","M",0.934625,96920
"11309",11117,0,3,"N",0,1,71,"D","F",0.355097,45000
"11310",11118,0,3,"Y",1,4,87,"D","F",0.802985,57273
"11311",11119,0,3,"N",0,4,85,"D","M",0.802985,57273
"11312",11120,0,3,"Y",1,3,59,"N","F",0.851945,75692
"11313",11121,1,3,"N",0,2,78,"D","F",0.42862,39022
"11314",11122,0,3,"Y",1,1,83,"D","F",0.42862,39022
"11315",11123,0,3,"N",0,1,85,"N","F",0.943576,84501
"11316",11124,0,3,"Y",0,5,63,"N","M",0.784772,75391
"11317",11125,0,3,"Y",1,5,60,"N","F",0.784772,75391
"11318",11126,1,3,"Y",0,3,68,"D","M",0.42862,39022
"11319",11127,1,3,"Y",0,3,68,"D","F",0.42862,39022
"11320",11128,0,3,"N",0,1,86,"D","F",0.91073,62393
"11321",11130,0,3,"Y",1,2,60,"N","F",0.843203,49911
"11322",11131,0,3,"Y",1,2,59,"N","M",0.843203,49911
"11323",11132,1,3,"N",0,1,91,"D","M",0.648094,56179
"11324",11133,0,3,"N",0,2,90,"D","F",0.847502,68021
"11325",11134,0,3,"Y",1,2,93,"D","M",0.847502,68021
"11326",11135,0,3,"Y",1,3,59,"D","F",0.847502,68021
"11327",11136,0,3,"Y",1,3,63,"D","M",0.847502,68021
"11328",11137,0,3,"Y",1,2,59,"D","F",0.847502,68021
"11329",11138,0,3,"N",0,2,61,"D","M",0.847502,68021
"11330",11139,0,3,"Y",1,1,86,"D","F",0.791346,63889
"11331",11140,0,3,"Y",1,2,84,"D","F",0.847502,68021
"11332",11141,0,3,"N",0,2,91,"D","M",0.847502,68021
"11333",11142,0,3,"Y",1,2,78,"D","F",0.938655,70500
"11334",11143,0,3,"Y",1,2,71,"N","F",0.938655,70500
"11335",11144,0,3,"Y",1,2,72,"D","M",0.938655,70500
"11336",11145,0,3,"Y",1,2,82,"D","F",0.818354,65208
"11337",11146,0,3,"N",0,2,90,"N","F",0.818354,65208
"11338",11147,0,3,"N",0,2,93,"D","M",0.818354,65208
"11339",11148,1,3,"Y",1,2,65,"N","F",0.822233,64500
"11340",11149,1,3,"Y",1,2,71,"N","M",0.822233,64500
"11341",11150,0,3,"Y",1,1,77,"D","F",0.862592,70625
"11342",11151,1,3,"Y",1,2,67,"D","F",0.822157,65000
"11343",11153,0,3,"N",0,1,60,"N","M",0.813762,64226
"11344",11154,0,3,"Y",1,1,59,"N","F",0.842901,62193
"11345",11155,0,3,"Y",1,1,64,"N","F",0.809091,47984
"11346",11156,0,3,"Y",1,2,68,"D","F",0.862134,101420
"11347",11157,0,3,"Y",1,3,56,"N","M",0.06422,34444
"11348",11158,0,3,"N",0,2,55,"N","F",0.06422,34444
"11349",11159,1,3,"N",0,3,63,"N","F",0.829247,50300
"11350",11160,1,3,"N",0,3,28,"N","M",0.829247,50300
"11351",11160,1,3,"N",0,3,67,"N","M",0.829247,50300
"11352",11161,0,3,"N",0,1,91,"D","F",0.019717,39206
"11353",11162,0,3,"Y",1,3,71,"N","M",0.900787,90391
"11354",11163,0,3,"Y",1,1,64,"N","F",0.513148,45855
"11355",11164,0,3,"N",0,3,79,"D","M",0.443169,39050
"11356",11165,0,3,"N",0,3,77,"D","F",0.443169,39050
"11357",11166,0,3,"Y",1,3,70,"N","F",0.903923,71588
"11358",11167,0,3,"Y",1,3,60,"D","F",0.880652,52130
"11359",11168,0,3,"Y",1,3,67,"D","M",0.880652,52130
"11360",11169,0,2,"Y",1,2,78,"D","F",0.772829,54519
"11361",11170,0,2,"N",0,2,79,"N","M",0.772829,54519
"11362",11171,1,3,"Y",1,1,74,"N","F",0.300914,16476
"11363",11172,0,3,"Y",1,2,72,"N","F",0.739112,72030
"11364",11173,0,3,"N",0,2,72,"N","F",0.910133,69375
"11365",11174,0,3,"Y",1,1,75,"D","M",0.917976,88525
"11366",11175,0,3,"Y",0,2,64,"D","F",0.983385,89093
"11367",11176,0,2,"Y",1,2,56,"N","F",0.911056,75700
"11368",11177,0,3,"Y",0,2,56,"N","F",0.911056,75700
"11369",11178,0,3,"Y",1,2,58,"N","M",0.911056,75700
"11370",11179,0,3,"N",0,3,61,"N","F",0.954111,95317
"11371",11180,0,3,"N",0,2,62,"D","F",0.873684,68333
"11372",11181,0,3,"N",0,2,64,"N","M",0.873684,68333
"11373",11182,1,3,"Y",1,2,74,"D","F",0.763285,52161
"11374",11183,1,3,"Y",0,2,73,"D","M",0.763285,52161
"11375",11184,0,3,"Y",1,1,74,"D","M",0.764227,66154
"11376",11185,0,3,"N",1,4,67,"N","F",0.891738,51190
"11377",11186,0,3,"Y",1,3,62,"N","M",0.907255,75531
"11378",11187,0,3,"N",0,2,57,"D","F",0.764227,66154
"11379",11188,0,3,"Y",1,1,93,"N","M",0.942197,87701
"11380",11189,0,3,"N",0,1,66,"N","M",0.942197,87701
"11381",11190,1,3,"N",0,1,88,"D","F",0.812325,59485
"11382",11191,0,3,"Y",1,3,61,"D","F",0.824307,71667
"11383",11192,0,3,"N",0,2,78,"D","F",0.71752,46339
"11384",11193,0,3,"N",0,2,77,"N","M",0.71752,46339
"11385",11194,0,3,"N",0,1,85,"N","M",0.613986,91004
"11386",11195,1,3,"N",0,2,82,"D","M",0.899386,84943
"11387",11196,0,3,"Y",1,1,80,"D","F",0.836508,119687
"11388",11197,1,3,"Y",1,2,54,"N","F",0.901575,59250
"11389",11198,0,3,"N",0,2,89,"N","F",0.019717,39206
"11390",11199,0,3,"N",0,2,84,"D","M",0.019717,39206
"11391",11200,0,3,"Y",1,1,72,"D","F",0.875403,72029
"11392",11201,0,3,"N",0,1,61,"N","F",0.846487,77064
"11393",11203,1,3,"N",0,2,84,"N","M",0.899595,194479
"11394",11204,1,3,"Y",1,3,75,"D","M",0.854753,76191
"11395",11205,0,3,"A",1,2,69,"N","M",0.982266,83728
"11396",11206,0,3,"A",1,2,68,"N","F",0.982266,83728
"11397",11207,0,3,"A",1,2,59,"N","F",0.882413,70238
"11398",11208,0,3,"Y",1,3,60,"N","F",0.882413,70238
"11399",11209,0,3,"Y",1,3,62,"N","M",0.882413,70238
"11400",11210,0,2,"N",0,3,63,"N","F",0.970819,171503
"11401",11211,0,2,"N",0,3,72,"N","M",0.970819,171503
"11402",11212,0,3,"N",0,3,57,"D","F",0.921569,88754
"11403",11213,0,3,"N",1,4,70,"N","M",0.891738,51190
"11404",11214,1,3,"Y",1,2,65,"N","M",0.925871,67969
"11405",11215,1,3,"Y",1,2,86,"N","F",0.81882,48281
"11406",11216,1,3,"Y",1,2,87,"N","M",0.81882,48281
"11407",11217,0,3,"N",0,2,78,"N","M",1,154137
"11408",11218,0,3,"Y",0,2,73,"N","F",1,154137
"11409",11219,0,3,"Y",1,1,76,"D","F",0.826024,76265
"11410",11220,0,3,"Y",1,1,66,"D","F",0.723008,79315
"11411",11221,1,3,"N",1,1,79,"N","F",0.573653,86143
"11412",11222,0,3,"Y",1,3,74,"D","F",0.300914,16476
"11413",11224,0,3,"N",0,2,54,"N","M",0.856722,71198
"11414",11225,0,3,"Y",1,3,69,"D","M",0.929117,81599
"11415",11226,0,3,"Y",1,3,59,"N","M",0.917088,70938
"11416",11227,0,3,"Y",1,3,59,"N","F",0.917088,70938
"11417",11228,0,2,"N",0,2,72,"D","M",0.926342,53000
"11418",11229,0,3,"Y",1,2,80,"D","M",0.764227,66154
"11419",11230,0,3,"Y",1,2,77,"N","F",0.764227,66154
"11420",11231,0,3,"N",0,1,84,"N","M",0.866124,71325
"11421",11232,1,3,"N",0,1,84,"N","F",0.938714,78000
"11422",11233,0,3,"Y",1,2,79,"D","M",0.875403,72029
"11423",11234,0,2,"Y",1,2,58,"N","F",0.8831,79783
"11424",11235,0,2,"Y",1,2,69,"N","M",0.8831,79783
"11425",11236,0,3,"Y",1,2,61,"N","F",0.765664,68393
"11426",11237,0,3,"Y",1,2,63,"N","M",0.765664,68393
"11427",11238,0,3,"A",1,2,70,"I","F",0.857639,68393
"11428",11239,0,3,"N",0,4,65,"D","F",0.902381,83202
"11429",11240,0,3,"Y",1,2,61,"D","M",0.044944,54792
"11430",11241,0,3,"Y",1,2,63,"D","F",0.044944,54792
"11431",11242,0,3,"Y",1,3,61,"N","F",0.864238,69539
"11432",11243,0,3,"Y",1,3,62,"N","M",0.864238,69539
"11433",11244,1,3,"N",0,1,75,"N","F",0.170648,90502
"11434",11245,1,2,"Y",1,2,76,"D","M",0.170648,90502
"11435",11246,1,3,"Y",1,2,67,"N","F",0.556213,76824
"11436",11247,0,3,"Y",1,4,57,"N","F",0.906742,73750
"11437",11248,0,3,"N",1,1,86,"N","F",0.906742,73750
"11438",11249,1,3,"N",0,3,76,"N","F",0.921739,91380
"11439",11250,1,3,"N",0,3,85,"N","M",0.921739,91380
"11440",11251,0,3,"N",0,1,86,"D","M",0.62512,54615
"11441",11252,0,3,"Y",1,2,63,"D","M",0.709459,66250
"11442",11253,0,3,"N",0,1,93,"D","M",0.536772,58068
"11443",11254,0,3,"Y",1,2,61,"N","F",0.679152,54375
"11444",11255,0,3,"Y",1,2,70,"D","M",0.893313,96715
"11445",11256,0,3,"Y",1,2,71,"N","M",0.894075,76065
"11446",11257,0,3,"Y",0,2,67,"D","F",0.893313,96715
"11447",11258,0,3,"Y",1,2,67,"N","F",0.894075,76065
"11448",11259,1,3,"Y",1,2,70,"N","F",0.886792,71827
"11449",11260,0,3,"N",0,1,80,"N","F",0.668147,57969
"11450",11261,0,3,"Y",1,4,64,"N","F",0.808159,69600
"11451",11262,0,3,"Y",1,4,61,"N","M",0.808159,69600
"11452",11263,0,3,"Y",1,1,70,"N","F",0.80675,62750
"11453",11264,0,3,"Y",1,3,71,"N","M",0.85605,72917
"11454",11265,0,3,"Y",1,3,63,"N","F",0.85605,72917
"11455",11266,1,2,"Y",1,4,67,"D","F",0.108108,61196
"11456",11267,0,3,"Y",1,2,64,"N","M",0.926337,96784
"11457",11268,0,3,"Y",1,2,61,"D","F",0.926337,96784
"11458",11269,1,3,"N",0,2,101,"D","F",0.683731,53810
"11459",11270,0,3,"N",0,3,82,"N","M",0.924195,98867
"11460",11271,0,3,"Y",1,3,70,"D","F",0.744628,73875
"11461",11272,0,3,"Y",1,3,82,"D","M",0.744628,73875
"11462",11273,0,3,"Y",1,2,63,"N","F",0.761991,71583
"11463",11274,0,3,"Y",1,2,65,"N","M",0.761991,71583
"11464",11275,0,3,"Y",1,2,66,"D","F",0.847502,68021
"11465",11276,0,3,"N",0,2,68,"N","M",0.847502,68021
"11466",11277,0,3,"Y",0,1,88,"D","M",0.847502,68021
"11467",11278,0,3,"Y",1,1,69,"D","M",0.016751,20020
"11468",11279,0,3,"Y",1,3,67,"N","M",0.910133,69375
"11469",11280,0,3,"Y",1,3,62,"N","F",0.910133,69375
"11470",11281,0,3,"N",0,1,65,"D","M",0.791998,80251
"11471",11282,0,3,"Y",1,3,67,"N","M",0.834783,69766
"11472",11283,0,3,"Y",1,3,66,"N","F",0.834783,69766
"11473",11284,1,3,"N",0,2,63,"N","F",0.822157,65000
"11474",11286,0,3,"Y",1,2,83,"D","F",0.254247,29669
"11475",11287,0,3,"Y",1,1,63,"N","M",0.970819,171503
"11476",11288,0,3,"Y",1,1,79,"D","F",0.885746,88283
"11477",11289,0,3,"Y",1,1,73,"D","M",0.457627,47030
"11478",11290,0,3,"N",0,2,63,"N","M",0.725893,81728
"11479",11291,0,3,"N",0,2,64,"N","F",0.725893,81728
"11480",11292,1,2,"Y",1,4,68,"N","M",0.913005,77570
"11481",11293,1,2,"Y",1,4,65,"D","F",0.913005,77570
"11482",11294,1,3,"Y",1,3,73,"N","F",0.913005,77570
"11483",11295,0,3,"Y",1,7,65,"D","F",0.893313,96715
"11484",11295,0,2,"Y",1,7,65,"D","F",0.893313,96715
"11485",11296,0,3,"Y",1,7,72,"D","M",0.893313,96715
"11486",11296,0,2,"Y",1,7,72,"D","M",0.893313,96715
"11487",11297,0,3,"Y",1,4,73,"N","M",0.893313,96715
"11488",11298,0,3,"N",0,2,62,"D","F",0.896511,71250
"11489",11299,0,3,"Y",1,2,70,"I","M",0.896511,71250
"11490",11300,1,3,"Y",1,4,58,"N","F",0.866219,79628
"11491",11301,0,3,"Y",1,5,65,"N","F",0.739112,72030
"11492",11302,0,3,"Y",1,1,64,"D","F",0.041992,22778
"11493",11303,0,3,"Y",1,2,71,"D","F",0.396448,50238
"11494",11304,0,3,"N",0,2,79,"D","F",0.96112,151230
"11495",11305,0,3,"Y",0,2,83,"D","M",0.96112,151230
"11496",11306,0,3,"Y",1,1,78,"D","F",0.359893,53646
"11497",11307,0,3,"N",0,1,81,"N","M",0.359893,53646
"11498",11308,1,2,"N",0,2,67,"D","F",0.897914,75744
"11499",11309,0,3,"Y",1,2,56,"N","F",0.954111,95317
"11500",11310,1,2,"Y",0,2,55,"N","F",0.936108,64803
"11501",11311,0,3,"Y",1,1,63,"D","F",0.918423,81918
"11502",11312,0,3,"N",0,3,82,"N","M",0.692521,77106
"11503",11313,0,3,"Y",0,1,83,"D","F",0.290735,44856
"11504",11314,0,2,"N",0,2,68,"D","F",0.897914,75744
"11505",11315,0,3,"N",0,1,98,"N","M",0.457627,47030
"11506",11316,0,3,"N",0,1,58,"N","F",0.849188,98032
"11507",11317,0,3,"Y",0,1,77,"N","F",0.895182,71528
"11508",11318,0,3,"N",1,1,64,"N","F",0.772829,54519
"11509",11319,0,3,"Y",1,1,88,"D","F",0.692273,30282
"11510",11320,0,3,"N",0,3,53,"N","F",0.85,69712
"11511",11321,0,3,"N",0,2,63,"N","F",0.822374,73906
"11512",11322,0,3,"N",0,2,71,"N","M",0.822374,73906
"11513",11324,0,3,"Y",1,1,69,"D","F",0.776087,39211
"11514",11325,0,3,"N",0,1,63,"D","F",0.033603,38152
"11515",11326,0,2,"Y",1,3,69,"N","F",0.907255,75531
"11516",11327,0,2,"N",0,3,73,"N","M",0.907255,75531
"11517",11328,0,3,"Y",1,1,86,"D","F",0.764227,66154
"11518",11329,0,3,"Y",1,1,67,"D","F",0.764227,66154
"11519",11331,1,3,"N",0,3,74,"D","M",0.667751,88495
"11520",11332,1,3,"Y",1,3,69,"D","F",0.667751,88495
"11521",11333,0,3,"Y",1,1,75,"D","F",0.764227,66154
"11522",11334,0,3,"N",0,3,75,"D","F",0.926887,192073
"11523",11335,0,3,"A",0,3,81,"D","M",0.926887,192073
"11524",11336,0,3,"Y",1,3,66,"D","F",0.929117,81599
"11525",11337,0,3,"N",0,1,88,"D","M",0.766849,71667
"11526",11338,0,3,"Y",1,1,69,"N","M",0.11252,59375
"11527",11339,1,3,"Y",1,1,89,"D","F",0.921534,76573
"11528",11340,1,3,"Y",1,3,62,"N","M",0.865967,53750
"11529",11341,1,3,"Y",1,3,58,"N","F",0.865967,53750
"11530",11342,0,3,"N",0,2,76,"N","M",0.637151,66806
"11531",11343,0,3,"Y",1,1,63,"D","M",0.830964,148843
"11532",11344,0,3,"Y",1,1,62,"D","F",0.830964,148843
"11533",11345,0,2,"Y",1,3,55,"N","F",0.734556,71071
"11534",11346,1,3,"Y",1,2,35,"D","F",0.411645,57557
"11535",11347,0,3,"N",0,2,68,"N","F",0.90799,72969
"11536",11348,1,3,"Y",0,1,74,"D","F",0.22807,56944
"11537",11349,0,3,"Y",1,2,64,"D","F",0.806818,70295
"11538",11349,0,3,"Y",1,2,64,"D","F",0.806818,70295
"11539",11350,0,3,"Y",1,1,90,"D","F",0.930631,42682
"11540",11351,0,3,"N",0,1,95,"N","M",0.92507,149295
"11541",11352,0,3,"Y",1,3,49,"D","F",0.916533,87428
"11542",11353,0,3,"Y",1,3,51,"N","F",0.884793,100896
"11543",11354,0,3,"Y",0,1,63,"D","F",0.826024,76265
"11544",11355,0,3,"Y",1,2,73,"D","F",0.182843,31236
"11545",11356,1,3,"Y",1,2,72,"D","M",0.123634,32101
"11546",11357,1,3,"Y",1,2,67,"D","F",0.123634,32101
"11547",11358,0,3,"Y",0,1,80,"D","M",0.723008,79315
"11548",11359,0,3,"Y",1,2,87,"D","F",0.457627,47030
"11549",11360,0,3,"Y",1,2,89,"D","M",0.457627,47030
"11550",11361,0,2,"Y",1,2,72,"D","F",0.935583,72578
"11551",11362,0,3,"Y",0,3,79,"N","M",0.935583,72578
"11552",11363,0,3,"N",0,1,92,"N","M",0.8855,97573
"11553",11364,0,3,"Y",1,2,63,"N","M",0.936088,77867
"11554",11365,0,3,"Y",1,1,54,"N","F",0.843203,49911
"11555",11366,0,3,"Y",1,1,58,"D","F",0.836195,67016
"11556",11367,0,3,"Y",0,2,56,"N","F",0.936088,77867
"11557",11368,0,3,"Y",1,2,55,"N","F",0.918423,81918
"11558",11369,0,3,"Y",1,2,68,"D","M",0.926887,192073
"11559",11370,0,3,"Y",1,2,68,"D","F",0.926887,192073
"11560",11371,0,3,"Y",1,5,59,"N","F",0.926887,192073
"11561",11372,0,3,"Y",1,5,64,"N","M",0.926887,192073
"11562",11373,1,3,"N",0,1,93,"N","F",0.865031,67313
"11563",11374,1,3,"N",0,2,60,"N","F",0.916735,161928
"11564",11375,0,3,"Y",1,2,69,"D","F",0.98017,53750
"11565",11376,0,3,"N",0,2,74,"D","M",0.98017,53750
"11566",11377,0,3,"Y",1,2,82,"D","M",0.803085,79066
"11567",11378,0,3,"Y",1,2,81,"D","F",0.803085,79066
"11568",11379,0,3,"Y",1,1,58,"D","M",0.182843,31236
"11569",11380,0,3,"Y",1,4,54,"N","M",1,70882
"11570",11381,1,3,"N",0,2,67,"D","F",0.692521,77106
"11571",11382,1,3,"N",0,2,68,"N","M",0.692521,77106
"11572",11383,0,3,"Y",1,4,63,"D","F",0.921569,88754
"11573",11384,0,3,"Y",1,4,63,"D","M",0.921569,88754
"11574",11385,0,3,"Y",1,1,82,"N","F",0.275943,52500
"11575",11386,0,3,"N",0,2,67,"D","F",0.857639,68393
"11576",11387,0,3,"N",0,2,66,"N","M",0.857639,68393
"11577",11388,0,3,"Y",1,3,62,"D","F",0.95098,87036
"11578",11389,1,3,"Y",1,3,61,"N","F",0.864238,69539
"11579",11390,1,3,"Y",1,3,64,"N","M",0.864238,69539
"11580",11391,0,3,"Y",1,2,68,"D","F",0.797304,76832
"11581",11392,1,3,"Y",1,1,79,"D","F",0.111852,51528
"11582",11393,0,3,"Y",0,2,60,"N","F",0.725893,81728
"11583",11394,0,3,"Y",0,2,67,"N","M",0.725893,81728
"11584",11395,0,2,"Y",1,2,70,"N","M",0.779741,58056
"11585",11396,0,3,"Y",1,1,64,"N","M",0.768495,169198
"11586",11397,1,2,"Y",0,1,79,"N","F",0.900409,80384
"11587",11398,0,3,"N",0,1,77,"N","F",0.182843,31236
"11588",11399,0,3,"Y",1,2,94,"D","F",0.639519,39375
"11589",11400,0,2,"Y",1,8,63,"N","M",0.688849,82499
"11590",11401,0,3,"N",0,2,46,"N","M",0.127301,26686
"11591",11402,0,3,"Y",1,2,64,"D","F",0.867143,76888
"11592",11403,0,3,"Y",1,1,93,"D","F",0.867143,76888
"11593",11404,0,3,"N",0,3,67,"N","M",0.796247,74531
"11594",11405,0,3,"Y",1,3,58,"N","F",0.796247,74531
"11595",11406,0,2,"Y",0,2,69,"N","F",0.903923,71588
"11596",11407,0,2,"Y",1,2,71,"N","M",0.903923,71588
"11597",11408,0,3,"Y",0,1,49,"N","M",0.812325,59485
"11598",11409,0,3,"Y",1,3,60,"N","M",0.688849,82499
"11599",11410,0,3,"Y",1,3,56,"N","F",0.688849,82499
"11600",11411,1,3,"N",0,1,63,"D","M",0.420971,44808
"11601",11412,0,2,"Y",1,4,68,"N","F",0.878963,77440
"11602",11413,0,2,"Y",1,4,70,"N","M",0.878963,77440
"11603",11414,0,3,"N",0,1,83,"D","F",0.825266,76193
"11604",11415,0,3,"Y",1,1,68,"D","F",0.913455,178269
"11605",11416,0,3,"Y",1,1,74,"D","F",0.926337,96784
"11606",11417,0,3,"Y",1,3,69,"N","M",0.710504,52466
"11607",11418,0,3,"Y",1,6,67,"D","M",0.926887,192073
"11608",11418,0,3,"Y",1,6,67,"D","M",0.926887,192073
"11609",11419,0,3,"Y",1,6,63,"D","F",0.926887,192073
"11610",11419,0,3,"Y",1,6,63,"D","F",0.926887,192073
"11611",11420,0,3,"N",1,2,63,"D","F",0.906742,73750
"11612",11421,1,3,"Y",1,4,61,"N","M",0.896511,71250
"11613",11422,1,3,"Y",1,4,60,"N","F",0.896511,71250
"11614",11423,0,3,"N",0,2,76,"D","F",0.801636,75086
"11615",11424,0,3,"N",0,2,83,"D","F",0.801636,75086
"11616",11425,0,3,"Y",1,4,79,"N","F",0.801636,75086
"11617",11426,0,3,"Y",1,2,71,"D","F",0.801636,75086
"11618",11427,0,3,"Y",1,2,74,"D","M",0.801636,75086
"11619",11428,0,3,"Y",1,3,77,"D","M",0.864542,102614
"11620",11429,0,3,"N",0,2,63,"N","F",0.902381,83202
"11621",11430,0,3,"Y",1,3,65,"D","M",0.75323,65104
"11622",11431,1,3,"N",0,1,92,"D","F",0.8855,97573
"11623",11432,1,3,"Y",1,1,81,"D","F",0.8855,97573
"11624",11433,0,3,"N",0,2,60,"N","F",0.29287,29178
"11625",11434,1,3,"Y",1,1,77,"D","F",0.625728,47793
"11626",11435,0,3,"N",0,2,88,"N","M",0.924195,98867
"11627",11436,0,3,"Y",1,2,85,"N","F",0.924195,98867
"11628",11437,0,3,"Y",1,2,64,"D","F",0.821368,71637
"11629",11438,0,3,"Y",1,2,80,"N","M",0.821368,71637
"11630",11439,0,3,"Y",1,2,57,"D","F",0.795513,39276
"11631",11440,1,3,"A",1,2,71,"N","F",0.847328,70441
"11632",11441,1,3,"Y",1,3,72,"N","M",0.847328,70441
"11633",11442,1,3,"Y",1,3,71,"N","F",0.847328,70441
"11634",11443,0,3,"Y",1,2,77,"N","F",0.901575,59250
"11635",11444,0,3,"Y",1,2,72,"D","M",0.901575,59250
"11636",11445,0,3,"N",0,3,83,"D","F",0.024739,11963
"11637",11446,0,3,"Y",1,1,64,"D","F",0.86893,61829
"11638",11447,0,3,"Y",1,1,49,"D","F",0.458057,37500
"11639",11448,0,3,"N",0,2,74,"N","F",0.921739,91380
"11640",11449,0,2,"Y",1,3,69,"N","F",0.864542,102614
"11641",11450,0,2,"Y",1,3,69,"N","M",0.864542,102614
"11642",11451,0,3,"N",0,1,79,"N","F",0.943576,84501
"11643",11452,0,3,"Y",1,1,72,"N","M",0.616185,39667
"11644",11453,0,3,"Y",1,1,65,"D","F",0.885746,88283
"11645",11454,0,3,"Y",0,1,70,"D","M",0.888112,62905
"11646",11455,0,3,"Y",0,1,73,"N","F",0.573653,86143
"11647",11456,0,3,"Y",1,3,65,"N","F",0.573653,86143
"11648",11457,1,3,"N",0,1,72,"D","F",0.871087,84046
"11649",11458,1,3,"N",1,1,77,"D","M",0.871087,84046
"11650",11459,1,3,"N",0,1,81,"N","M",0.871087,84046
"11651",11460,1,3,"N",0,1,88,"D","F",0.871087,84046
"11652",11461,1,3,"Y",1,2,62,"N","F",0.871087,84046
"11653",11462,0,3,"Y",1,2,70,"N","F",0.836508,119687
"11654",11463,0,3,"Y",1,2,72,"N","M",0.836508,119687
"11655",11464,0,3,"A",1,2,61,"N","F",0.857461,74167
"11656",11465,0,3,"Y",1,1,78,"N","M",0.338286,40625
"11657",11466,0,3,"N",0,1,82,"D","F",0.514286,49375
"11658",11467,0,3,"Y",0,4,76,"N","F",0.548973,47727
"11659",11468,0,3,"Y",1,1,81,"N","F",0.949427,25938
"11660",11469,0,3,"N",0,2,70,"D","M",0.56718,50060
"11661",11470,1,3,"Y",0,1,71,"N","F",0.768495,169198
"11662",11471,0,3,"Y",0,1,72,"D","F",0.502419,47596
"11663",11472,0,3,"N",0,3,62,"N","M",0.123849,71528
"11664",11473,1,3,"Y",1,2,67,"D","M",0.405646,38273
"11665",11474,0,2,"Y",1,3,55,"D","F",0.73986,72625
